case_id,scenario,P(Murder),P(Manslaughter),P(Not Guilty),MAP_verdict,actual_verdict,correct,delta_P(Murder),delta_P(Manslaughter),delta_P(Not Guilty),counterfactual_shifted,p_murder_delta,p_murder_baseline
CASE_00780,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,5.906863512761262e-06,0.7604728278966449
CASE_00780,COUNTERFACTUAL_NO_INTENT_STRONG,0.755575945183883,0.1395308535672144,0.10489320124890254,Murder,Murder,True,,,,True,-0.0001256048080994221,0.7557015499919825
CASE_00717,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00717,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00717,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
CASE_00847,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00847,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00847,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
CASE_00142,COUNTERFACTUAL_BASELINE,0.7604731137804307,0.1434696888212767,0.09605719739829269,Murder,Murder,True,,,,,,
CASE_00142,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,5.620979727005704e-06,0.7604731137804307
CASE_00142,COUNTERFACTUAL_NO_INTENT_STRONG,0.755575945183883,0.1395308535672144,0.10489320124890254,Murder,Murder,True,,,,True,-0.00011952571418427649,0.7556954708980673
CASE_00810,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00810,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00810,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
CASE_00286,COUNTERFACTUAL_BASELINE,0.706979845725483,0.24463088555237258,0.048389268722144364,Murder,Murder,True,,,,,,
CASE_00286,COUNTERFACTUAL_NO_INTENT,0.7084301242674427,0.24455289129810606,0.04701698443445125,Murder,Murder,True,,,,False,0.0014502785419596709,0.706979845725483
CASE_00286,COUNTERFACTUAL_NO_INTENT_STRONG,0.7085766658451188,0.23991635634896413,0.051506977805917044,Murder,Murder,True,,,,False,0.0009051128015399312,0.7076715530435789
CASE_00705,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00705,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00705,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
CASE_00515,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00515,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00515,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
CASE_00655,COUNTERFACTUAL_BASELINE,0.706979845725483,0.24463088555237258,0.048389268722144364,Murder,Murder,True,,,,,,
CASE_00655,COUNTERFACTUAL_NO_INTENT,0.7084301242674427,0.24455289129810606,0.04701698443445125,Murder,Murder,True,,,,False,0.0014502785419596709,0.706979845725483
CASE_00655,COUNTERFACTUAL_NO_INTENT_STRONG,0.7093165291408456,0.21650728649572465,0.07417618436342975,Murder,Murder,True,,,,True,-0.001847335533059713,0.7111638646739054
CASE_00632,COUNTERFACTUAL_BASELINE,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,,,
CASE_00632,COUNTERFACTUAL_NO_INTENT,0.7604787347601577,0.14295647329727146,0.09656479194257088,Murder,Murder,True,,,,False,0.0,0.7604787347601577
CASE_00632,COUNTERFACTUAL_NO_INTENT_STRONG,0.7308226013774298,0.12223548699904432,0.1469419116235259,Murder,Murder,True,,,,False,0.0,0.7308226013774298
