case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00016,CASE_00016_N000829,murder,legal_facts,uncertain,1,facts,On 24th July he was acquitted of murder and convicted of manslaughter.,1,real,synonym
CASE_00016,CASE_00016_N000830,defendant_intoxicated,narrative,uncertain,1,facts,The appellant had been drinking a great deal and was getting progressively drunker.,1,real,synonym
CASE_00016,CASE_00016_N000831,murder,legal_facts,uncertain,0,facts,But we have little doubt that the jury was addressed on the basis that one of the factors they had to take into account was whether the alcohol which this young man had consumed meant that he did not have the necessary intention for murder.,1,real,synonym
CASE_00016,CASE_00016_N000832,location_public_space,narrative,uncertain,1,facts,"There was a challenge by the deceased to the appellant to ""come outside"".",1,real,synonym
CASE_00016,CASE_00016_N000833,weapon_sharp,narrative,uncertain,1,facts,Shortly afterwards the young woman in the house saw the appellant holding a kitchen knife.,1,real,synonym
CASE_00016,CASE_00016_N000834,weapon_sharp,narrative,uncertain,1,facts,The appellant put the knife in the belt of his trousers and sat down.,1,real,synonym
CASE_00016,CASE_00016_N000835,weapon_sharp,narrative,uncertain,1,facts,"When the deceased came out of the lavatory, the appellant lunged at him with the knife in his right hand, saying words to this effect ,""If you want to fight, I'll fight you.""",1,real,synonym
CASE_00016,CASE_00016_N000836,wound_sharp_force,evidence,uncertain,1,facts,"In fact he suffered five stab wounds, one in effect through the heart, and although the ambulance arrived and the deceased was taken to hospital, he had received fatal injuries.",1,real,synonym
CASE_00016,CASE_00016_N000837,murder,legal_facts,uncertain,1,facts,"I'm going to get done for murder"", or words to that effect.",1,real,synonym
CASE_00016,CASE_00016_N000838,assault_method_stabbing,narrative,uncertain,1,facts,He admitted that he was responsible for the stabbing.,1,real,synonym
CASE_00016,CASE_00016_N000839,confession_or_admission,evidence,uncertain,1,facts,He admitted that he was responsible for the stabbing.,1,real,synonym
CASE_00016,CASE_00016_N000840,weapon_sharp,narrative,uncertain,0,facts,He said he could not recall how he came into possession of the knife.,1,real,synonym
CASE_00016,CASE_00016_N000841,murder,legal_facts,uncertain,0,facts,He said to the appellant in his sentencing remarks that the jury had convicted him on the basis that the prosecution had not proved the requisite intent for murder.,1,real,synonym
CASE_00016,CASE_00016_N000842,murder,legal_facts,uncertain,0,facts,"He ended his sentencing remarks by describing this as a: ""... determined, wicked and senseless act, and is close to a murder case ..."" adding: ""... by the verdict of the jury did not amount to murder.""",1,real,synonym
CASE_00016,CASE_00016_N000843,murder,legal_facts,uncertain,1,facts,"We note in particular how the judge considered that this case came, as he put it, ""close to murder"".",1,real,synonym
CASE_00016,CASE_00016_N000844,weapon_present,narrative,uncertain,1,facts,"No doubt he was reflecting, in particular, the fact that an aggravating feature in a case of manslaughter was that the appellant had deliberately armed himself and had gone upstairs.",1,real,synonym
CASE_00016,CASE_00016_N000845,weapon_sharp,narrative,uncertain,1,facts,"We have here a homicide committed by a young man who was still only 16 at the time, apparently under some pressure from others in the house to fight, who deliberately took the knife upstairs and used it in the course of a fight.",1,real,synonym
CASE_00017,CASE_00017_N000846,location_public_space,narrative,uncertain,1,facts,"(Transcript of the Shorthand Notes of Marten Walsh Cherer Ltd., 36-38 Whitefriars Street, Fleet Street, London EC4Y 8BH.",1,real,synonym
CASE_00017,CASE_00017_N000847,weapon_firearm,narrative,uncertain,1,facts,"On 27th March, 1981 the appellant, David Keith Pagett, was convicted, after a trial before Mr. Justice Park and a jury, on a number of counts relating to very serious offences  one count of possession of a firearm with intent to endanger life; two counts of kidnapping; three counts of attempted murder; and one count of manslaughter.",1,real,synonym
CASE_00017,CASE_00017_N000848,location_public_space,narrative,uncertain,1,facts,"On 27th March, 1981 the appellant, David Keith Pagett, was convicted, after a trial before Mr. Justice Park and a jury, on a number of counts relating to very serious offences  one count of possession of a firearm with intent to endanger life; two counts of kidnapping; three counts of attempted murder; and one count of manslaughter.",1,real,synonym
CASE_00017,CASE_00017_N000849,abduction,narrative,uncertain,1,facts,"On 27th March, 1981 the appellant, David Keith Pagett, was convicted, after a trial before Mr. Justice Park and a jury, on a number of counts relating to very serious offences  one count of possession of a firearm with intent to endanger life; two counts of kidnapping; three counts of attempted murder; and one count of manslaughter.",1,real,synonym
CASE_00017,CASE_00017_N000850,murder,legal_facts,uncertain,1,facts,"On 27th March, 1981 the appellant, David Keith Pagett, was convicted, after a trial before Mr. Justice Park and a jury, on a number of counts relating to very serious offences  one count of possession of a firearm with intent to endanger life; two counts of kidnapping; three counts of attempted murder; and one count of manslaughter.",1,real,synonym
CASE_00017,CASE_00017_N000851,location_public_space,narrative,uncertain,1,facts,"In June 1980 Gail, who was then aged 16 and was six months pregnant by the appellant, left him after various domestic upsets and returned to the home of her mother and stepfather (Mr. and Mrs. Wood) in Brandon Park Road, Birmingham.",1,real,synonym
CASE_00017,CASE_00017_N000852,weapon_present,narrative,uncertain,1,facts,On the evening of 11th June the appellant armed himself with his brother's shotgun and a number of cartridges and then went off in his sister's mini-car to look for Gail.,1,real,synonym
CASE_00017,CASE_00017_N000853,weapon_firearm,narrative,uncertain,1,facts,On the evening of 11th June the appellant armed himself with his brother's shotgun and a number of cartridges and then went off in his sister's mini-car to look for Gail.,1,real,synonym
CASE_00017,CASE_00017_N000854,assault_method_shooting,narrative,uncertain,1,facts,On the evening of 11th June the appellant armed himself with his brother's shotgun and a number of cartridges and then went off in his sister's mini-car to look for Gail.,1,real,synonym
CASE_00017,CASE_00017_N000855,location_public_space,narrative,uncertain,1,facts,He arrived at the Woods' house at 77 Brandon Park Road shortly after midnight.,1,real,synonym
CASE_00017,CASE_00017_N000856,weapon_firearm,narrative,uncertain,1,facts,"Mr. Wood answered the door, and found the appellant standing there with a shotgun held in both hands at an angle of about 45°.",1,real,synonym
CASE_00017,CASE_00017_N000857,assault_method_shooting,narrative,uncertain,1,facts,"Mr. Wood answered the door, and found the appellant standing there with a shotgun held in both hands at an angle of about 45°.",1,real,synonym
CASE_00017,CASE_00017_N000858,weapon_firearm,narrative,uncertain,1,facts,Mrs. Wood turned and saw him aiming his gun at her husband.,1,real,synonym
CASE_00017,CASE_00017_N000859,weapon_firearm,narrative,uncertain,1,facts,"She knocked the gun into the air; as she did so, she heard a bang.",1,real,synonym
CASE_00017,CASE_00017_N000860,weapon_firearm,narrative,uncertain,1,facts,The appellant hit her on the head with the gun and she fell to the ground.,1,real,synonym
CASE_00017,CASE_00017_N000861,weapon_firearm,narrative,uncertain,1,facts,The appellant then fired the gun at Mr. Wood as he fled over the garden fence a few feet away.,1,real,synonym
CASE_00017,CASE_00017_N000862,assault_method_shooting,narrative,uncertain,1,facts,Mr. Wood was shot in his rear left thigh; later over 100 pellets were removed from an area covering about nine inches.,1,real,synonym
CASE_00017,CASE_00017_N000863,weapon_firearm,narrative,uncertain,1,facts,"The appellant still carried his shotgun, which he had reloaded.",1,real,synonym
CASE_00017,CASE_00017_N000864,assault_method_shooting,narrative,uncertain,1,facts,"The appellant still carried his shotgun, which he had reloaded.",1,real,synonym
CASE_00017,CASE_00017_N000865,weapon_firearm,narrative,uncertain,1,facts,"The appellant lined them up, waving his shotgun at them.",1,real,synonym
CASE_00017,CASE_00017_N000866,assault_method_shooting,narrative,uncertain,1,facts,"The appellant lined them up, waving his shotgun at them.",1,real,synonym
CASE_00017,CASE_00017_N000867,weapon_firearm,narrative,uncertain,1,facts,"He hit Gail; as Mrs. Wood tried to grab the gun, he hit her with it in the ribs, knocking her to the floor.",1,real,synonym
CASE_00017,CASE_00017_N000868,weapon_present,narrative,uncertain,1,facts,A police car came up; in it were two police officers who were on the lookout for the mini which was believed to contain an armed man wanted after a shooting incident.,1,real,synonym
CASE_00017,CASE_00017_N000869,assault_method_shooting,narrative,uncertain,1,facts,A police car came up; in it were two police officers who were on the lookout for the mini which was believed to contain an armed man wanted after a shooting incident.,1,real,synonym
CASE_00017,CASE_00017_N000870,prior_threats,narrative,uncertain,1,facts,Gail signalled to it; the appellant threatened to kill both Gail and Mrs. Wood.,1,real,synonym
CASE_00017,CASE_00017_N000871,weapon_firearm,narrative,uncertain,1,facts,"The appellant threatened them with his gun, shouting: ""Back off.",1,real,synonym
